file_name,sheet_name,year_guess,period_guess,column_name,non_null_count,unique_count,numeric_like,example_values
2023__Q4__05b025b90b__Q4-2023_Quarterly_Budget_Performance_Table_Final.xlsx,Gov.Reserve,2023,,Unnamed: 0,10,9,False,رصيد الاحتياطي العام للدولة والحساب الجاري  | حتى نهاية الربع الرابع من السنة المالية 1444/ 1445هـ (2023م) | (مليون ريال) | رصيد الاحتياطي العام للدولة | Government Reserve
2023__Q4__05b025b90b__Q4-2023_Quarterly_Budget_Performance_Table_Final.xlsx,Gov.Reserve,2023,,Unnamed: 1,2,2,True,390027.8257496781 | 46281.83600735503
2023__Q4__05b025b90b__Q4-2023_Quarterly_Budget_Performance_Table_Final.xlsx,Gov.Reserve,2023,,Unnamed: 2,6,5,False,Government Reserve and Current Account  | Until Q4 of FY 2023 |  (SAR Million) | End of Period Balance | End of Period Balance
2023__Q4__05b025b90b__Q4-2023_Quarterly_Budget_Performance_Table_Final.xlsx,Debt,2023,,Unnamed: 0,5,5,False,الديــــن العــــام | الدين العام حتى نهاية الربع الرابع للسنة المالية 1444/ 1445هـ (2023م) | (مليون ريال) | الدين العام | أداء الميزانية العامة للدولة للربع الرابع من السنة المالية الحالية 1444/ 1445هـ (2023م) 
2023__Q4__05b025b90b__Q4-2023_Quarterly_Budget_Performance_Table_Final.xlsx,Debt,2023,,Unnamed: 1,6,6,False,البيان | الرصيد أول الفترة | الإصدارات أو الاقتراض  | سداد أصل الدين  | إطفاء سندات حكومية
2023__Q4__05b025b90b__Q4-2023_Quarterly_Budget_Performance_Table_Final.xlsx,Debt,2023,,Unnamed: 2,9,9,True,الدين الداخلي | Domestic Debt | 990084 | 614956 | 87982.51632691
2023__Q4__05b025b90b__Q4-2023_Quarterly_Budget_Performance_Table_Final.xlsx,Debt,2023,,Unnamed: 3,7,7,True,الدين الخارجي | External Debt | 375128 | 101250 | 70131
2023__Q4__05b025b90b__Q4-2023_Quarterly_Budget_Performance_Table_Final.xlsx,Debt,2023,,Unnamed: 4,6,6,False,Item | Beginning of Period Balance | Issuances or Borrowings | Principal Repayment | Amortization of Government Bonds
2023__Q4__05b025b90b__Q4-2023_Quarterly_Budget_Performance_Table_Final.xlsx,Debt,2023,,Unnamed: 5,5,4,False,Public Debt | Public debt until Q4 of FY 2023 |  (SAR Million) | Public Debt | Quarterly Budget Performance Report of FY 2023 Q4 (1444/1445 H)
2023__Q4__05b025b90b__Q4-2023_Quarterly_Budget_Performance_Table_Final.xlsx,Appendix,2023,,Unnamed: 0,16,16,False,ملحق تعريف بنود الإيرادات والمصروفات  | حسب دليل إحصاءات مالية الحكومة (GFSM 2014) | البند | الضرائب على الدخل والأرباح والمكاسب الرأسمالية  | الضرائب على السلع والخدمات
2023__Q4__05b025b90b__Q4-2023_Quarterly_Budget_Performance_Table_Final.xlsx,Appendix,2023,,Unnamed: 1,14,14,False,مكوناته | ضريبة دخل الشركات و المنشآت وضريبة الاستقطاع لغير المقيمين. | ضرائب السلع أو مزاولة أنشطة معينة (ضريبة القيمة المضافة والضريبة الانتقائية والمقابل المالي على الوافدين). | هي رسوم على السلع لأنها تدخل البلد المعني أو على خدمات، لأنها مقدمة من غير مقيمين إلى مقيمين. وقد تفرض هذه الرسوم لأغراض جباية الإيرادات أو لأغراض الحماية، وقد تحدد على أساس معين أو حسب القيمة. | الضرائب الأخرى المدفوعة من شركات الأعمال فقط (زكاة الشركات والمنشآت) والضرائب غير المصنفة. 
2023__Q4__05b025b90b__Q4-2023_Quarterly_Budget_Performance_Table_Final.xlsx,Appendix,2023,,Unnamed: 2,14,14,False,"Definition | Consists of taxes assessed on the actual or presumed incomes of institutional units. | taxes on the production, activities (Excise Tax, VAT and Expat Levy). | Taxes that are payable when goods or services cross the national or customs frontiers of the economic territory, provided from nonresidents to residents. These fees might be imposed for revenue collection or protection purposes and may be determined on a certain criteria or by value. | Other taxes paid by businesses only (corporate Zakat) and unidentified taxes."
2023__Q4__05b025b90b__Q4-2023_Quarterly_Budget_Performance_Table_Final.xlsx,Appendix,2023,,Unnamed: 3,16,16,False,"The Definition of revenues and Expenses  | as Outlined in IMF (GFSM 2014) | Item | Taxes on Income, Profits, and capital Gains | Taxes on Goods and Services"
2024__5b144da4bd__Quarterly_Budget_Performance_Report_Q3_2024.xlsx,T.CONTENT,2024,,Unnamed: 0,10,10,False,"العنوان | مقدمة | الميزانيـــــة العامـــــة للدولــــــة
للسنة المالية 1446/1445هـ (2024م) | الملخص التنفيذي لأداء الميزانيـــــة العامـــــة للدولــــــة
للربع الثالث من السنة المالية 1446/1445هـ (2024م) | الإيرادات"
2024__5b144da4bd__Quarterly_Budget_Performance_Report_Q3_2024.xlsx,T.CONTENT,2024,,Unnamed: 1,10,10,False,"Subject | INTRODUCTION | The Government Budget 
For FY 2024 | Summary of Q3 Performance | Revenues"
2024__5b144da4bd__Quarterly_Budget_Performance_Report_Q3_2024.xlsx,INTRODUCTION,2024,,Unnamed: 1,2,2,False,مقدمة | تم إعداد هذا التقرير الربع سنوي من قبل وزارة المالية، ويحتوي على بيانات تفصيلية لحركة الإيرادات والمصروفات خلال الربع المحدد بالتقرير، إضافة إلى الفائض (أو العجز) المحقق وآلية تمويله والدين العام. وتسعى وزارة المالية من خلال نشر هذا التقرير - بشكل دوري - إلى إعطاء مزيد من الشفافية حول أداء المالية العامة وفق معايير الإفصاح المالي. كما تجدر الإشارة إلى أن إعداد الميزانية العامة للدولة يتم على الأساس المحاسبي النقدي، مع العلم أن البيانات المالية الواردة في التقرير مبوبة حسب دليل إحصاءات مالية الحكومة (GFSM 2014)، الذي يُصدره صندوق النقد الدولي كتصنيف عالمي موحد. كما يتضمن التقرير قائمة بالمصطلحات وشروحاتها.
2024__5b144da4bd__Quarterly_Budget_Performance_Report_Q3_2024.xlsx,INTRODUCTION,2024,,Unnamed: 10,1,1,False,"This quarterly report is published by the Ministry of Finance (MoF) to provide detailed fiscal data covering performance during the specified quarter including revenues, expenditures, it’s funding sources and the change in public debt. Through the periodical publication of this report, budget deficit, MoF seeks to enhance transparency in accordance with financial disclosure standards. 
It should be noted that fiscal accounts as presented in this report are based on cash basis of accounting and are classified according to the Government Finance Statistics Manual (GFSM 2014), published by the International Monetary Fund (IMF). A glossary section is provided at the end of this report. "
2024__5b144da4bd__Quarterly_Budget_Performance_Report_Q3_2024.xlsx,INTRODUCTION,2024,,Unnamed: 15,1,1,False,INTRODUCTION
2024__5b144da4bd__Quarterly_Budget_Performance_Report_Q3_2024.xlsx,GOV.BUD,2024,,Unnamed: 0,7,7,False,"الميزانية العامة للدولة 
 | للسنة المالية 1445/ 1446هـ (2024م) | (مليون ريال) | البيان | إجمالي الإيرادات"
2024__5b144da4bd__Quarterly_Budget_Performance_Report_Q3_2024.xlsx,GOV.BUD,2024,,Unnamed: 1,5,5,True,"FY 2023
Budget | ميزانية
السنة المالية 1445/1444هـ
(2023م) | 1130000 | 1114000 | 16000"
2024__5b144da4bd__Quarterly_Budget_Performance_Report_Q3_2024.xlsx,GOV.BUD,2024,,Unnamed: 2,5,5,True,"FY 2023
Actual | النتائج الفعلية لميزانية
السنة المالية 1445/1444هـ
(2023م) | 1212289.600675252 | 1293236.0918411927 | -80946.49116594065"
2024__5b144da4bd__Quarterly_Budget_Performance_Report_Q3_2024.xlsx,GOV.BUD,2024,,Unnamed: 3,5,5,True,"FY 2024
Budget | ميزانية
السنة المالية 1446/1445هـ
(2024م) | 1172000 | 1251000 | -79000"
2024__5b144da4bd__Quarterly_Budget_Performance_Report_Q3_2024.xlsx,GOV.BUD,2024,,Unnamed: 4,6,6,False,The Government Budget for FY 2024 |  (SAR Million) | Items | Total Revenues | Total Expenditures
2024__5b144da4bd__Quarterly_Budget_Performance_Report_Q3_2024.xlsx,Summary,2024,,Unnamed: 0,7,6,False,الملخص التنفيذي | النتائج الفعلية لأداء الميزانية للربع الثالث من السنة المالية 1445/ 1446هـ (2024م) | (مليون ريال) | أداء الميزانية العامة للدولة للربع الثالث من السنة المالية الحالية 1445/ 1446هـ (2024م) | النتائج الفعلية لأداء الميزانية حتى الربع الثالث من السنة المالية 1446/1445هـ (2024م)
2024__5b144da4bd__Quarterly_Budget_Performance_Report_Q3_2024.xlsx,Summary,2024,,Unnamed: 14,2,1,False,Quarterly Budget Performance Report of FY 2024 Q3 (1445/1446 H) | Quarterly Budget Performance Report of FY 2024 Q3 (1445/1446 H)
2024__5b144da4bd__Quarterly_Budget_Performance_Report_Q3_2024.xlsx,Summary,2024,,Unnamed: 16,6,5,False,Summary of Q3 Performance | Actual performance in Q3 of FY 2024 |  (SAR Million) | Summary Until Q3 Performance | Actual performance Until Q3 of FY 2024
2024__5b144da4bd__Quarterly_Budget_Performance_Report_Q3_2024.xlsx,Revenues,2024,,Unnamed: 0,39,19,False,الإيرادات | الإيرادات الفعلية حتى الربع الثالث من السنة المالية 1445/ 1446هـ (2024م)  | (مليون ريال) | الإيرادات* | الإيرادات النفطية
2024__5b144da4bd__Quarterly_Budget_Performance_Report_Q3_2024.xlsx,Revenues,2024,,Unnamed: 1,9,9,True,Total | 585777.4329158621 | 25409.134411450003 | 213971.38886069 | 16855.36269419
2024__5b144da4bd__Quarterly_Budget_Performance_Report_Q3_2024.xlsx,Revenues,2024,,Unnamed: 2,30,27,True,Q3 | 2024 | 190866.05824755004 | 6014.029691720003 | 73943.43072454
2024__5b144da4bd__Quarterly_Budget_Performance_Report_Q3_2024.xlsx,Revenues,2024,,Unnamed: 3,30,28,True,Q2 | 2024 | 212989.76535168703 | 12850.34397943 | 70124.98776723
2024__5b144da4bd__Quarterly_Budget_Performance_Report_Q3_2024.xlsx,Revenues,2024,,Unnamed: 4,30,29,True,Q1 | 2024 | 181921.609316625 | 6544.7607403 | 69902.97036892
2024__5b144da4bd__Quarterly_Budget_Performance_Report_Q3_2024.xlsx,Revenues,2024,,Unnamed: 5,37,16,False,Revenues | Actual revenues Until Q3 of FY 2024 |  (SAR Million) | Revenues* | Oil Revenues
2024__5b144da4bd__Quarterly_Budget_Performance_Report_Q3_2024.xlsx,Expenditures,2024,,Unnamed: 0,55,37,False,المصروفات | المصروفات الفعلية حتى الربع الثالث من السنة المالية 1445/ 1446هـ (2024م)  | (مليون ريال) | المصروفات* |  تعويضات العاملين
2024__5b144da4bd__Quarterly_Budget_Performance_Report_Q3_2024.xlsx,Expenditures,2024,,Unnamed: 1,44,42,True,Total | 415975.03050003 | 218958.59363428995 | 32817.35654421 | 28744.39745569
2024__5b144da4bd__Quarterly_Budget_Performance_Report_Q3_2024.xlsx,Expenditures,2024,,Unnamed: 2,45,32,True,Q3 | 2024 | 138626.83874995002 | 82693.59369693996 | 11964.70317841
2024__5b144da4bd__Quarterly_Budget_Performance_Report_Q3_2024.xlsx,Expenditures,2024,,Unnamed: 3,45,44,True,Q2 | 2024 | 139845.36172996 | 75561.02422941997 | 10783.586373380002
2024__5b144da4bd__Quarterly_Budget_Performance_Report_Q3_2024.xlsx,Expenditures,2024,,Unnamed: 4,47,36,False,Q1 | 2024 | 137502.83002012 | 60703.97570793001 | 10069.06699242
2024__5b144da4bd__Quarterly_Budget_Performance_Report_Q3_2024.xlsx,Expenditures,2024,,Unnamed: 5,25,25,False,Expenditures | Actual expenditures Until Q3 of FY 2024 |  (SAR Million) | Expenditures* | Compensation of Employees
2024__5b144da4bd__Quarterly_Budget_Performance_Report_Q3_2024.xlsx,Expenditures,2024,,Unnamed: 6,16,16,False,Expenditures | Actual expenditures Until Q3 of FY 2024 Vs. Q3 of FY 2023 |  (SAR Million) | Sector | Public Administration
2024__5b144da4bd__Quarterly_Budget_Performance_Report_Q3_2024.xlsx,Deficit,2024,,Unnamed: 0,10,10,False,التمويـــل | نتائج الفائض/(العجز) ومصادر التمويـــل حتى الربع الثالث للسنة المالية 1445 / 1446هـ  (2024م) | (مليون ريال) | البيان | فائض/(عجز) الفترة
2024__5b144da4bd__Quarterly_Budget_Performance_Report_Q3_2024.xlsx,Deficit,2024,,Unnamed: 1,5,4,True,Total | -57962.418522707885 | 0 | 57962 | 57962
2024__5b144da4bd__Quarterly_Budget_Performance_Report_Q3_2024.xlsx,Deficit,2024,,Unnamed: 2,5,4,True,Q3 2024 | -30234.98036262492 | 0 | 30235 | 30235
2024__5b144da4bd__Quarterly_Budget_Performance_Report_Q3_2024.xlsx,Deficit,2024,,Unnamed: 3,5,4,True,Q2 2024 | -15340.63705684495 | 0 | 15341 | 15341
2024__5b144da4bd__Quarterly_Budget_Performance_Report_Q3_2024.xlsx,Deficit,2024,,Unnamed: 4,5,4,True,Q1 2024 | -12386.801103238 | 0 | 12387 | 12387
2024__5b144da4bd__Quarterly_Budget_Performance_Report_Q3_2024.xlsx,Deficit,2024,,Unnamed: 5,10,10,False,Financing | Budget Financing until Q3 of FY 2024 |  (SAR Million) | Item | Surplus/(Deficit)
2024__5b144da4bd__Quarterly_Budget_Performance_Report_Q3_2024.xlsx,Gov.Reserve,2024,,Unnamed: 0,10,9,False,رصيد الاحتياطي العام للدولة والحساب الجاري  | حتى الربع الثالث من السنة المالية 1445/ 1446هـ (2024م) | (مليون ريال) | رصيد الاحتياطي العام للدولة | Government Reserve
2024__5b144da4bd__Quarterly_Budget_Performance_Report_Q3_2024.xlsx,Gov.Reserve,2024,,Unnamed: 1,2,2,True,390079.0 | 76675.0
2024__5b144da4bd__Quarterly_Budget_Performance_Report_Q3_2024.xlsx,Gov.Reserve,2024,,Unnamed: 2,6,5,False,Government Reserve and Current Account  | Until Q3 of FY 2024 |  (SAR Million) | End of Period Balance | End of Period Balance
2024__5b144da4bd__Quarterly_Budget_Performance_Report_Q3_2024.xlsx,Debt,2024,,Unnamed: 0,5,5,False,الديــــن العــــام | الدين العام حتى الربع الثالث للسنة المالية   1445/  1446هـ (2024م) | (مليون ريال) | الدين العام | أداء الميزانية العامة للدولة للربع الثالث من السنة المالية الحالية   1445/  1446هـ (2024م) 
2024__5b144da4bd__Quarterly_Budget_Performance_Report_Q3_2024.xlsx,Debt,2024,,Unnamed: 1,6,6,False,البيان | الرصيد أول الفترة | الإصدارات أو الاقتراض  | سداد أصل الدين  | إطفاء سندات حكومية
2024__5b144da4bd__Quarterly_Budget_Performance_Report_Q3_2024.xlsx,Debt,2024,,Unnamed: 2,9,9,True,الدين الداخلي | Domestic Debt | 1050282 | 644405 | 117245
2024__5b144da4bd__Quarterly_Budget_Performance_Report_Q3_2024.xlsx,Debt,2024,,Unnamed: 3,7,7,False,الدين الخارجي | External Debt | 405877 | 67811.25 | 4770
2024__5b144da4bd__Quarterly_Budget_Performance_Report_Q3_2024.xlsx,Debt,2024,,Unnamed: 4,6,6,False,Item | Beginning of Period Balance | Issuances or Borrowings | Principal Repayment | Amortization of Government Bonds
2024__5b144da4bd__Quarterly_Budget_Performance_Report_Q3_2024.xlsx,Debt,2024,,Unnamed: 5,5,4,False,Public Debt | Public debt  Until Q3 of FY 2024 |  (SAR Million) | Public Debt | Quarterly Budget Performance Report of FY 2024 Q3 (1445/ 1446 H)
2024__5b144da4bd__Quarterly_Budget_Performance_Report_Q3_2024.xlsx,Appendix,2024,,Unnamed: 0,16,16,False,ملحق تعريف بنود الإيرادات والمصروفات  | حسب دليل إحصاءات مالية الحكومة (GFSM 2014) | البند | الضرائب على الدخل والأرباح والمكاسب الرأسمالية  | الضرائب على السلع والخدمات
2024__5b144da4bd__Quarterly_Budget_Performance_Report_Q3_2024.xlsx,Appendix,2024,,Unnamed: 1,14,14,False,مكوناته | ضريبة دخل الشركات و المنشآت وضريبة الاستقطاع لغير المقيمين. | ضرائب السلع أو مزاولة أنشطة معينة (ضريبة القيمة المضافة والضريبة الانتقائية والمقابل المالي على الوافدين). | هي رسوم على السلع لأنها تدخل البلد المعني أو على خدمات، لأنها مقدمة من غير مقيمين إلى مقيمين. وقد تفرض هذه الرسوم لأغراض جباية الإيرادات أو لأغراض الحماية، وقد تحدد على أساس معين أو حسب القيمة. | الضرائب الأخرى المدفوعة من شركات الأعمال فقط (زكاة الشركات والمنشآت) والضرائب غير المصنفة. 
2024__5b144da4bd__Quarterly_Budget_Performance_Report_Q3_2024.xlsx,Appendix,2024,,Unnamed: 2,14,14,False,"Definition | Consists of taxes assessed on the actual or presumed incomes of institutional units. | taxes on the production, activities (Excise Tax, VAT and Expat Levy). | Taxes that are payable when goods or services cross the national or customs frontiers of the economic territory, provided from nonresidents to residents. These fees might be imposed for revenue collection or protection purposes and may be determined on a certain criteria or by value. | Other taxes paid by businesses only (corporate Zakat) and unidentified taxes."
2024__5b144da4bd__Quarterly_Budget_Performance_Report_Q3_2024.xlsx,Appendix,2024,,Unnamed: 3,16,16,False,"The Definition of revenues and Expenses  | as Outlined in IMF (GFSM 2014) | Item | Taxes on Income, Profits, and capital Gains | Taxes on Goods and Services"
2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,T.CONTENT,2024,,Unnamed: 0,10,10,False,"العنوان | مقدمة | الميزانيـــــة العامـــــة للدولــــــة
للسنة المالية 1446/1445هـ (2024م) | الملخص التنفيذي لأداء الميزانيـــــة العامـــــة للدولــــــة
حتى الربع الرابع من السنة المالية 1446/1445هـ (2024م) | الإيرادات"
2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,T.CONTENT,2024,,Unnamed: 1,10,10,False,"Subject | INTRODUCTION | The Government Budget 
For FY 2024 | Summary of Q4 Performance | Revenues"
2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,INTRODUCTION,2024,,Unnamed: 1,2,2,False,مقدمة | تم إعداد هذا التقرير الربع سنوي من قبل وزارة المالية، ويحتوي على بيانات تفصيلية لحركة الإيرادات والمصروفات خلال الربع المحدد بالتقرير، إضافة إلى الفائض (أو العجز) المحقق وآلية تمويله والدين العام. وتسعى وزارة المالية من خلال نشر هذا التقرير - بشكل دوري - إلى إعطاء مزيد من الشفافية حول أداء المالية العامة وفق معايير الإفصاح المالي. كما تجدر الإشارة إلى أن إعداد الميزانية العامة للدولة يتم على الأساس المحاسبي النقدي، مع العلم أن البيانات المالية الواردة في التقرير مبوبة حسب دليل إحصاءات مالية الحكومة (GFSM 2014)، الذي يُصدره صندوق النقد الدولي كتصنيف عالمي موحد. كما يتضمن التقرير قائمة بالمصطلحات وشروحاتها.
2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,INTRODUCTION,2024,,Unnamed: 10,1,1,False,"This quarterly report is published by the Ministry of Finance (MoF) to provide detailed fiscal data covering performance during the specified quarter including revenues, expenditures, it’s funding sources and the change in public debt. Through the periodical publication of this report, budget deficit, MoF seeks to enhance transparency in accordance with financial disclosure standards. 
It should be noted that fiscal accounts as presented in this report are based on cash basis of accounting and are classified according to the Government Finance Statistics Manual (GFSM 2014), published by the International Monetary Fund (IMF). A glossary section is provided at the end of this report. "
2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,INTRODUCTION,2024,,Unnamed: 15,1,1,False,INTRODUCTION
2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,GOV.BUD,2024,,Unnamed: 0,7,7,False,"الميزانية العامة للدولة 
 | للسنة المالية 1445/ 1446هـ (2024م) | (مليون ريال) | البيان | إجمالي الإيرادات"
2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,GOV.BUD,2024,,Unnamed: 1,5,5,True,"FY 2023
Budget | ميزانية
السنة المالية 1445/1444هـ
(2023م) | 1130000 | 1114000 | 16000"
2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,GOV.BUD,2024,,Unnamed: 2,5,5,True,"FY 2023
Actual | النتائج الفعلية لميزانية
السنة المالية 1445/1444هـ
(2023م) | 1212289.600675252 | 1293236.0918411927 | -80946.49116594065"
2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,GOV.BUD,2024,,Unnamed: 3,5,5,True,"FY 2024
Budget | ميزانية
السنة المالية 1446/1445هـ
(2024م) | 1172000 | 1251000 | -79000"
2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,GOV.BUD,2024,,Unnamed: 4,5,5,True,"FY 2024
Actual | النتائج الفعلية لميزانية
السنة المالية 1446/1445هـ
(2024م) | 1259095 | 1374720 | -115625"
2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,GOV.BUD,2024,,Unnamed: 5,6,6,False,The Government Budget for FY 2024 |  (SAR Million) | Items | Total Revenues | Total Expenditures
2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,Summary,2024,,Unnamed: 0,7,6,False,الملخص التنفيذي | النتائج الفعلية لأداء الميزانية للربع الرابع من السنة المالية 1445/ 1446هـ (2024م) | (مليون ريال) | أداء الميزانية العامة للدولة للربع الرابع من السنة المالية الحالية 1445/ 1446هـ (2024م) | النتائج الفعلية لأداء الميزانية حتى الربع الرابع من السنة المالية 1446/1445هـ (2024م)
2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,Summary,2024,,Unnamed: 14,2,1,False,Quarterly Budget Performance Report of FY 2024 Q4 (1445/1446 H) | Quarterly Budget Performance Report of FY 2024 Q4 (1445/1446 H)
2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,Summary,2024,,Unnamed: 16,6,5,False,Summary of Q4 Performance | Actual performance in Q4 of FY 2024 |  (SAR Million) | Summary Until Q4 Performance | Actual performance Until Q4 of FY 2024
2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,Revenues,2024,,Unnamed: 0,42,20,False,الإيرادات | الإيرادات الفعلية حتى الربع الرابع من السنة المالية 1445/ 1446هـ (2024م)  | (مليون ريال) | الإيرادات* | الإيرادات النفطية
2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,Revenues,2024,,Unnamed: 1,9,9,True,Total | 756623.9452276349 | 31575.62406552 | 288809.21702976 | 24498.603514
2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,Revenues,2024,,Unnamed: 2,30,28,True,Q4 | 2024 | 170846.5123117734 | 6166.489654069999 | 74837.82816907001
2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,Revenues,2024,,Unnamed: 3,30,28,True,Q3 | 2024 | 190866.05824755004 | 6014.029691720003 | 73943.43072454
2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,Revenues,2024,,Unnamed: 4,30,29,True,Q2 | 2024 | 212989.76535168703 | 12850.34397943 | 70124.98776723
2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,Revenues,2024,,Unnamed: 5,35,24,False,Q1 | 2024 | 181921.609316625 | 6544.7607403 | 69902.97036892
2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,Revenues,2024,,Unnamed: 6,12,12,False,Revenues | Actual revenues Until Q4 of FY 2024 |  (SAR Million) | Revenues* | Oil Revenues
2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,Expenditures,2024,,Unnamed: 0,59,38,False,المصروفات | المصروفات الفعلية حتى الربع الرابع من السنة المالية 1445/ 1446هـ (2024م)  | (مليون ريال) | المصروفات* |  تعويضات العاملين
2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,Expenditures,2024,,Unnamed: 1,44,42,True,Total | 562264.11432249 | 313022.32891601 | 44563.020730870005 | 34011.45958465
2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,Expenditures,2024,,Unnamed: 2,45,32,True,Q4 | 2024 | 146289.0838224599 | 94063.73528172003 | 11745.664186660004
2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,Expenditures,2024,,Unnamed: 3,45,44,True,Q3 | 2024 | 138626.83874995002 | 82693.59369693996 | 11964.70317841
2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,Expenditures,2024,,Unnamed: 4,47,36,False,Q2 | 2024 | 139845.36172996 | 75561.02422941997 | 10783.586373380002
2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,Expenditures,2024,,Unnamed: 5,23,23,True,Q1 | 2024 | 137502.83002012 | 60703.97570793001 | 10069.06699242
2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,Expenditures,2024,,Unnamed: 6,29,26,False,Expenditures | Actual expenditures Until Q4 of FY 2024 |  (SAR Million) | Expenditures* | Compensation of Employees
2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,Deficit,2024,,Unnamed: 0,11,11,False,التمويـــل | نتائج الفائض/(العجز) ومصادر التمويـــل حتى الربع الرابع للسنة المالية 1445 / 1446هـ  (2024م) | (مليون ريال) | البيان | فائض/(عجز) الفترة
2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,Deficit,2024,,Unnamed: 1,5,4,True,Total | -115624.81367381313 | 0 | 115625 | 115625
2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,Deficit,2024,,Unnamed: 2,4,3,True,Q4 2024 | -57662.39515110507 | 57662 | 57662
2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,Deficit,2024,,Unnamed: 3,5,4,True,Q3 2024 | -30234.98036262492 | 0 | 30235 | 30235
2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,Deficit,2024,,Unnamed: 4,5,4,True,Q2 2024 | -15340.63705684495 | 0 | 15341 | 15341
2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,Deficit,2024,,Unnamed: 5,5,4,True,Q1 2024 | -12386.801103238 | 0 | 12387 | 12387
2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,Deficit,2024,,Unnamed: 6,10,10,False,Financing | Budget Financing until Q4 of FY 2024 |  (SAR Million) | Item | Surplus/(Deficit)
2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,Gov.Reserve,2024,,Unnamed: 0,11,10,False,رصيد الاحتياطي العام للدولة والحساب الجاري  | حتى الربع الرابع من السنة المالية 1445/ 1446هـ (2024م) | (مليون ريال) | رصيد الاحتياطي العام للدولة | Government Reserve
2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,Gov.Reserve,2024,,Unnamed: 1,2,2,True,390035.66356931604 | 43017.078437350225
2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,Gov.Reserve,2024,,Unnamed: 2,6,5,False,Government Reserve and Current Account  | Until Q4 of FY 2024 |  (SAR Million) | End of Period Balance | End of Period Balance
2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,Debt ,2024,,Unnamed: 0,6,6,False,الديــــن العــــام | الدين العام حتى الربع الرابع للسنة المالية   1445/  1446هـ (2024م) | (مليون ريال) | الدين العام | *تم تقريب الأرقام لأقرب فاصلة عشرية
2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,Debt ,2024,,Unnamed: 1,6,6,False,البيان | الرصيد أول الفترة | الإصدارات أو الاقتراض  | سداد أصل الدين  | إطفاء سندات حكومية
2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,Debt ,2024,,Unnamed: 2,9,9,True,الدين الداخلي | Domestic Debt | 1050282.38170035 | 644405.01588407 | 167681.30078323002
2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,Debt ,2024,,Unnamed: 3,7,7,True,الدين الخارجي | External Debt | 405877.36581628 | 77185.24999966999 | 5396.60385848
